File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Tissue Type	Tumor Descriptor	Specimen Type	Preservation Method
4cd23b13-2ee6-4624-bdfc-faf4a11b1b4a	59873db0-9edb-42e9-aecc-7108c0176909.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0TJ	TCGA-BS-A0TJ-01A	Tumor	Primary	Solid Tissue	Unknown
02cdd8f6-a044-45d3-ad24-de24a7214c95	25e152c1-bbdd-404d-853c-d21d6e6d2962.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FL-A1YM	TCGA-FL-A1YM-11A	Normal	Not Applicable	Solid Tissue	Unknown
e5b47d0e-67f3-4545-b61c-b3ecd5745ab5	bf96da08-98b9-4f16-95f6-c73f1e70c312.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MA	TCGA-BG-A0MA-01A	Tumor	Primary	Solid Tissue	OCT
2ae31b56-ac30-4089-8ac8-07b7edb6a9d3	3e40f0b9-3326-43b1-9fb3-0e6479955cb9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GW	TCGA-EY-A1GW-01A	Tumor	Primary	Solid Tissue	Unknown
75e9bab2-744d-4f35-b2b5-9d6671e7d072	3e5fc5c2-999d-4c9e-a6c8-2fc4fbaad7c1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0U8	TCGA-BS-A0U8-01A	Tumor	Primary	Solid Tissue	Unknown
51fb01d2-6045-4979-ba55-45382e5055b3	769ad26a-1ab3-487d-8645-97b5638cfe6a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A1CI	TCGA-AX-A1CI-01A	Tumor	Primary	Solid Tissue	Unknown
57665766-9632-4bd7-bc1c-54adc5c97b3d	6e9584a5-2bfa-4c58-8b19-03e4184282eb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A1CI	TCGA-AX-A1CI-11A	Normal	Not Applicable	Solid Tissue	Unknown
07e1c727-6efd-4557-874c-9ba0477b5011	12d35356-b491-4718-acc8-dc365d40581c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11M	TCGA-B5-A11M-01A	Tumor	Primary	Solid Tissue	OCT
d89d5a99-ee0a-4522-b429-ddb2f7c49f21	8bba1103-8b79-4013-8a93-48f4b8839d3d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3KX	TCGA-EO-A3KX-01A	Tumor	Primary	Solid Tissue	Unknown
2a1a7041-b86b-42f7-92cb-b1a602b8e4dd	0b996a43-9c25-4313-971d-687f0ff7e133.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A18A	TCGA-BG-A18A-01A	Tumor	Primary	Solid Tissue	OCT
612e462d-1259-4c06-a2f5-27f4477c7a17	23ce4368-9d6a-4fc8-a1aa-661414dbc180.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-PG-A914	TCGA-PG-A914-01A	Tumor	Primary	Solid Tissue	OCT
e0fbdf8f-cca4-45bf-b4bd-85d728668580	6ce73d9b-3037-437d-862a-8f8b87a09fe0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0UJ	TCGA-BS-A0UJ-01A	Tumor	Primary	Solid Tissue	Unknown
b7a31f2e-93f5-48c8-ab4d-9314063b6320	b0a83827-e3bd-4458-95cd-7a5b1ef6c5c4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A23M	TCGA-AJ-A23M-01A	Tumor	Primary	Unknown	Unknown
1b14874c-3b1c-46a0-b1e0-ebb89edbea4c	dd2da920-7ddf-4664-aac3-77d123a01bdf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A5OE	TCGA-B5-A5OE-01A	Tumor	Primary	Solid Tissue	OCT
49fcb815-8474-4131-b69d-de7e3b649347	822150f4-4085-40be-a6c2-610e2a151c28.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A1NW	TCGA-D1-A1NW-01A	Tumor	Primary	Solid Tissue	Unknown
870cbbf0-99c0-45f6-bc3c-21f7bbef2750	1075a6d9-44df-4720-ba41-8050ae748344.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A0ZU	TCGA-D1-A0ZU-01A	Tumor	Primary	Solid Tissue	Unknown
58b8f8e3-0723-4791-83ea-2a3ce176392a	741e51fd-4360-4e80-9a34-50a22df1f43d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A054	TCGA-AP-A054-01A	Tumor	Primary	Solid Tissue	OCT
20775639-ad42-4dbb-a3db-df0d7e957a9a	8d63fcda-9ae7-45ad-a94e-beb5859004ee.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0YV	TCGA-BG-A0YV-01A	Tumor	Primary	Solid Tissue	OCT
722532a3-2bd5-41ef-8aef-eb6a50417202	17af899d-b10b-4ed8-bfdf-e61393f5e983.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A0IW	TCGA-AX-A0IW-01A	Tumor	Primary	Solid Tissue	Unknown
b6d676df-c302-4b33-bb9f-dbb84cd1ea71	ca55d5a0-2924-47d3-ad98-e0b6fe3aa95f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A2QK	TCGA-AJ-A2QK-01A	Tumor	Primary	Solid Tissue	Unknown
c970cda2-09e2-4873-9a98-7c8251dfa43f	dddbb4fe-4c79-4f38-9105-1caf7678e971.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LG	TCGA-AP-A0LG-01A	Tumor	Primary	Solid Tissue	OCT
7bd8f114-2a23-4172-9fd2-cbc6eb2100b4	a3570e0a-7d74-46b3-8087-414c99e824c8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-KP-A3W0	TCGA-KP-A3W0-01A	Tumor	Primary	Solid Tissue	OCT
cdbaa265-c146-4ccc-8a54-08dafb8d4c8c	ea43f199-daca-48c9-941c-d8af399e2709.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A060	TCGA-AX-A060-01A	Tumor	Primary	Unknown	Unknown
425f1dad-7cdb-48a7-967c-60a6e16cb49e	6abac00b-ac00-47e5-8c1d-2d697db1c0cb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2D5	TCGA-FI-A2D5-01A	Tumor	Primary	Solid Tissue	OCT
caefe24a-e5af-4871-9b3b-345eb450c629	89e9e5fd-875b-4574-81f8-016eb83d32d1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A102	TCGA-D1-A102-01A	Tumor	Primary	Solid Tissue	Unknown
c3fd326d-796e-4229-aec4-60a8edceabac	214efa45-5afd-4e99-a9df-1f6588a9a7c3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A186	TCGA-BG-A186-01A	Tumor	Primary	Solid Tissue	OCT
6b2eea9b-8ac5-4201-8807-754f1f64f117	bfcc7d54-3213-4263-a8f0-0479eccb4da0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A121	TCGA-B5-A121-01A	Tumor	Primary	Solid Tissue	OCT
cc475d0d-71c4-49b0-997c-996b3b5d6336	39f3c070-92e1-44ca-bd4e-734951ea866c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2H2	TCGA-AX-A2H2-01A	Tumor	Primary	Solid Tissue	Unknown
15421126-f695-48e3-9c86-2b2d5cb26d33	46d6837d-c3c1-4e25-acb9-717a6fe513ff.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A2AD	TCGA-BG-A2AD-01A	Tumor	Primary	Solid Tissue	OCT
7ec91c0f-f31a-46c8-8abd-c2c0f94bf15a	a6b99059-69a8-4935-8f69-d0e9ee30ea5a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A05P	TCGA-AP-A05P-01A	Tumor	Primary	Solid Tissue	OCT
c1b22d7c-1264-4716-97c5-414986f32d5e	b7702969-1700-48d3-a296-826bab641154.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-KP-A3W4	TCGA-KP-A3W4-01A	Tumor	Primary	Solid Tissue	OCT
b95e65b2-fe4c-4b29-80c0-2b9ff73f561d	920c2cf9-7811-4330-a17a-fcd12da4b654.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2EU	TCGA-FI-A2EU-01A	Tumor	Primary	Solid Tissue	OCT
c0b3d3d9-d4aa-44b4-9446-0bcde08a3592	acc574a5-4c54-42b7-a60a-45017c7766a5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DF-A2KS	TCGA-DF-A2KS-01A	Tumor	Primary	Solid Tissue	Unknown
d95765e2-ee4f-4c55-8d50-b5d47f7993f2	9ab8e15f-8382-4e56-af5a-f34c966f8153.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A06B	TCGA-AX-A06B-01A	Tumor	Primary	Unknown	Unknown
ea33bd27-5c46-447b-9712-1d158f33689d	a9e9a28c-f7b9-4e72-9abd-d9aaf61ea1e8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A1DK	TCGA-AP-A1DK-01A	Tumor	Primary	Solid Tissue	OCT
27e219fc-50eb-4fdd-92ec-a8b8bb3c9596	f130c71b-1629-4674-92a0-c767dfb4eeee.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A1OJ	TCGA-A5-A1OJ-01A	Tumor	Primary	Solid Tissue	OCT
9cb859f0-c095-4351-b42d-d6afebbc85fe	bdb62a86-c15d-4505-92fc-91384aa2cfd2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A1O0	TCGA-D1-A1O0-01A	Tumor	Primary	Solid Tissue	Unknown
9693a2ec-0690-4640-a721-c634234f080c	30a85d1a-7022-4fa5-a908-ec0dca4fc202.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A1OK	TCGA-A5-A1OK-01A	Tumor	Primary	Solid Tissue	OCT
5efbef4b-c344-4c97-8f6b-8853e6a34582	d2ed3ebd-b669-45b5-9ffa-ebcf385a8dca.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A0IZ	TCGA-AX-A0IZ-11A	Normal	Not Applicable	Solid Tissue	Unknown
a65f8457-e08a-4c07-be62-a7fb86725159	78c9a15d-7bdb-423b-aa86-2ba438414d46.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11L	TCGA-B5-A11L-01B	Tumor	Primary	Solid Tissue	OCT
6bcf8288-ed11-4999-adb3-6e5409c6cd50	da44bb3a-dcb0-4894-a51e-1759334203e7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A5W2	TCGA-EY-A5W2-01A	Tumor	Primary	Solid Tissue	Unknown
166d0902-8928-478b-a429-d695c962df4c	083227fd-5547-4b9b-a62d-8d78c529618c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A177	TCGA-D1-A177-01A	Tumor	Primary	Solid Tissue	Unknown
bc68297e-d0fa-4d5f-8ad9-c1a376c4db64	61d0ab5a-a4fe-4f5a-8064-2b8703b7aab6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-PG-A6IB	TCGA-PG-A6IB-01A	Tumor	Primary	Solid Tissue	OCT
492b6852-4a9f-41e5-a9e8-6b65ff698125	0693ceb6-b56c-4293-9c10-9869f55bf85e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-E6-A2P8	TCGA-E6-A2P8-01A	Tumor	Primary	Solid Tissue	OCT
5efc4deb-5c88-41fa-b891-8ef90686eeb0	8b9f9820-e202-4ccb-b038-cd8e2ce499e2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11H	TCGA-B5-A11H-01A	Tumor	Primary	Solid Tissue	OCT
ccee4409-a1fd-40f1-a391-bb15cfd3d1a3	651885e8-5c08-40b1-87f9-016c5d2bc05e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3AV	TCGA-EO-A3AV-01A	Tumor	Primary	Solid Tissue	Unknown
dbd982da-1cca-4e4f-a93e-bfa70599c174	b19c86ab-16ae-41d3-a2cd-34e0b64bb23c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-QF-A5YS	TCGA-QF-A5YS-01A	Tumor	Primary	Solid Tissue	Unknown
ee630eaa-fb0b-4106-b4e8-b958a3fb488e	9c6906c3-a740-4231-88eb-54954e3ee8f6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0WQ	TCGA-BS-A0WQ-01A	Tumor	Primary	Solid Tissue	Unknown
71d47836-afbd-48b4-b8aa-04e6e5f7e64b	035e7dc1-08d6-40da-a550-1d3fc1bfa2e7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GT	TCGA-EY-A1GT-01A	Tumor	Primary	Solid Tissue	Unknown
05245c53-770e-423f-a634-22dc11d83647	b2f45b71-e522-464c-bb3e-a3f3e17ea86a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LI	TCGA-AP-A0LI-01A	Tumor	Primary	Solid Tissue	OCT
7d2248cf-c091-47a2-bbd9-6f998d68643c	6095f562-35b1-46e4-b3db-2ab498c16f16.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0UT	TCGA-BS-A0UT-01A	Tumor	Primary	Solid Tissue	Unknown
e9df50e8-0d12-4f00-8756-cb7b7c872371	368effd8-38b4-48f8-8405-642bc28900b6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3G6	TCGA-AX-A3G6-01A	Tumor	Primary	Solid Tissue	Unknown
3a273dc4-0ecc-44e2-abc1-092434553703	5e4c8011-ce02-45d1-ad28-0cdb5298e770.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GV	TCGA-EY-A1GV-01A	Tumor	Primary	Solid Tissue	Unknown
320ccf7c-fc94-4743-b0da-fa7a55b3fc17	56100ec7-8a17-496d-8617-31b42f45c161.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17B	TCGA-D1-A17B-01A	Tumor	Primary	Solid Tissue	Unknown
f1702a78-0005-4321-baea-722b636d4e3a	f7b21076-fac1-4cb4-85a1-d293504b88e8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A05U	TCGA-AX-A05U-01A	Tumor	Primary	Unknown	Unknown
a99ca04d-76a4-4a8b-b81d-ca6e094a7c4d	47b71b49-52e7-4044-96e4-cb79775b50ca.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3I9	TCGA-AJ-A3I9-01A	Tumor	Primary	Solid Tissue	Unknown
768d4c9f-4a64-4d7c-8915-44f91c0fc136	2f3c5a2b-9732-4989-8aa4-8683157b4f11.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A06H	TCGA-AX-A06H-01A	Tumor	Primary	Solid Tissue	Unknown
04da4c80-b9eb-4b0a-af1a-73cf66adfe53	1e35ac73-0f87-46b1-8a2f-66276bc9fa02.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0VT	TCGA-BG-A0VT-01A	Tumor	Primary	Solid Tissue	OCT
ee5fdd58-35f5-46df-8de2-a677755b701a	1f986941-841d-44d4-95f9-c3d4fcb71c04.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LL	TCGA-AP-A0LL-01A	Tumor	Primary	Solid Tissue	OCT
c513e921-7469-4242-9032-95e58a1b47ea	ad727ebe-3cd4-438e-9851-f48925496cd5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3NC	TCGA-AJ-A3NC-11A	Normal	Not Applicable	Solid Tissue	Unknown
28bc1cc1-a7a8-4319-976f-1fe1f11c200d	0fca7b43-2810-4fcf-bd1c-f9f9da366038.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11N	TCGA-B5-A11N-01A	Tumor	Primary	Solid Tissue	OCT
9a90d014-a5f9-4b32-89f2-0cff8955b5c2	7ab7ccce-678f-4e1e-afac-97a10626613a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A7WK	TCGA-A5-A7WK-01A	Tumor	Primary	Solid Tissue	OCT
748d09fe-78d1-41d9-9ce5-4008eafe071f	547667b4-173c-4ead-b64d-b0d374dbd0e7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0TI	TCGA-BS-A0TI-01A	Tumor	Primary	Solid Tissue	Unknown
c9f19443-ec65-4da0-9354-043edf411345	13ef9249-7f76-4e49-a122-07df68c278b7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A2QN	TCGA-AJ-A2QN-01A	Tumor	Primary	Solid Tissue	Unknown
